crop,yield_t_ha
grapes,11.713310361407164
watermelon,12.484258321137752
jute,12.5069327020629
mango,15.604124545086938
maize,14.983119173595364
apple,9.534465190372996
maize,9.99224425146103
cotton,17.93683247313617
jute,16.04823088596342
chickpea,17.236652327935225
cotton,14.293411996066864
muskmelon,12.820094906786409
watermelon,17.59548922745232
watermelon,17.43864174432193
banana,8.988118646010598
lentil,9.15513073232417
chickpea,11.12807592505892
chickpea,9.148534563332548
chickpea,19.52857002729198
rice,16.06267372412253
orange,14.1131934199699
banana,16.770145721758624
mango,13.884499467757742
banana,11.083402335091824
jute,10.480079118395029
mango,14.110222293684927
apple,13.555599993985778
chickpea,9.575551905269048
coffee,11.86705208448336
muskmelon,13.592363138971937
banana,13.87229181603266
watermelon,12.854667347759197
apple,10.84190886838107
muskmelon,19.72836475046166
coconut,17.432676138394925
lentil,12.07849861307803
chickpea,15.712422010828757
orange,9.056606037748786
cotton,14.49568603563426
muskmelon,12.226428804999454
mango,14.263070165398045
banana,12.628645393824106
grapes,8.573617131512362
coffee,10.542869741599787
chickpea,12.504512812651203
lentil,15.636800027084805
apple,15.39724672411156
cotton,14.382377516915302
rice,11.239252908756889
orange,8.842539837368728
orange,9.470814895305365
mango,17.544983611303547
maize,12.56747499764868
lentil,7.345002672367718
lentil,12.191672995190322
cotton,10.987821587208524
muskmelon,9.569355862264812
mango,15.434081942412512
orange,12.053735728781485
coconut,14.324904235958872
banana,13.158869944030926
rice,16.676052855604798
chickpea,11.325953718529776
coffee,7.011972980759997
coconut,8.465735586387483
cotton,10.00799465101936
grapes,16.65698927625092
coffee,17.53850930928034
apple,11.674891087321424
lentil,8.78700328897316
coconut,13.07665489740994
maize,13.778973442702837
maize,15.783826520527684
watermelon,17.8884526261586
apple,12.395556658136645
coffee,17.633090899158475
apple,10.620102252851568
cotton,13.046405245296915
apple,13.154267783112394
apple,12.901560163047549
muskmelon,14.42542271029469
maize,12.000498581481493
orange,12.263435546892874
banana,11.40366315472073
cotton,16.980319979602896
rice,16.78043980696075
coffee,8.271961856958896
chickpea,13.9034346043522
grapes,18.16120893831737
jute,8.866333514258798
mango,10.97225409882631
coconut,9.339004531378905
grapes,12.496713148941684
apple,10.083004298098638
chickpea,19.4095550077111
maize,15.693719146822318
orange,12.508691806302265
apple,16.959703085921642
watermelon,11.65540403064838
orange,11.877711189650954
jute,7.905672904208635
coconut,9.874307435041604
grapes,13.237851003813024
cotton,14.44545419064072
mango,11.66354469969156
muskmelon,12.638738158741836
lentil,7.421750293746463
muskmelon,9.024126535368392
watermelon,16.25917042492216
orange,14.86076459215614
grapes,10.49555647174695
grapes,12.811714037571532
rice,10.311190619772256
muskmelon,11.903006859090985
grapes,13.703129412207655
rice,9.293165161070394
apple,13.383975562015417
apple,12.058860430399706
grapes,8.646731706042916
chickpea,12.411972500139736
banana,17.057367896805843
cotton,11.51490306144094
chickpea,12.008053594322758
orange,12.789900976369218
mango,15.364391894661038
coconut,15.986073868372763
grapes,14.577719347051591
orange,9.22008481733724
grapes,16.632852373460224
orange,17.66844790287689
coconut,12.12541503576731
coconut,19.02364706913681
muskmelon,14.74055453459203
mango,8.25171697710627
coffee,15.862823200116518
rice,12.20826517604944
cotton,15.742384210295231
rice,13.817742935601029
orange,18.589941151489416
coffee,14.52295416247752
mango,8.614538466635743
apple,11.546399297423887
watermelon,10.456825291858484
grapes,15.574309327394346
coconut,10.174878393739922
watermelon,9.461510744660131
coffee,16.01097014925373
banana,7.396759184983154
coconut,13.338937636910432
grapes,14.826226880394572
rice,15.094603659406843
coffee,10.713797686615417
apple,17.773918801523614
lentil,16.433208003360345
banana,12.199709843382545
jute,11.745084056363323
lentil,17.219615575113345
orange,12.881408430389788
grapes,19.327654138371543
grapes,15.136368934868134
watermelon,15.615171279872817
jute,15.976090444986577
cotton,18.33868783804781
coffee,11.435321520672156
maize,13.345443949497984
apple,14.979711198885864
mango,9.783342039789984
rice,14.902548600241358
lentil,14.195013606531136
orange,11.832694979535129
grapes,10.03152030035378
apple,12.82899065957118
coffee,15.999211921478722
chickpea,13.777664848785324
coffee,12.860761687260752
jute,13.763166375917214
muskmelon,14.827576325935189
chickpea,9.069951648230546
mango,15.023276837656711
grapes,18.34120708858526
chickpea,11.356260869119131
chickpea,13.424663628216946
watermelon,19.72033235581623
jute,10.128106500804758
coconut,14.731661195009847
rice,15.85480490424421
watermelon,10.666683347204518
banana,14.971465783335113
banana,9.319530331680893
banana,15.733270860551174
chickpea,10.77428139183056
orange,16.0516172717329
lentil,14.381977252843392
cotton,12.611975514687456
rice,18.685030362208728
watermelon,15.082599084653944
coconut,16.00491001742664
maize,15.752542417507192
lentil,15.484874052199784
apple,10.770143728222996
grapes,15.818709576126125
banana,14.477239211813457
jute,14.03515406725942
muskmelon,15.39493613171187
orange,10.895902113610838
orange,12.86669024430056
apple,13.935253078496908
jute,15.611205945190736
orange,7.730219095581745
maize,11.53211943370816
watermelon,19.8482292486459
rice,7.976349319188494
chickpea,11.169207022959675
lentil,8.917304515738781
maize,16.637256906442804
coconut,17.829703992926504
coconut,11.480040367125872
chickpea,8.184749983209947
maize,11.73349920340982
lentil,11.992982572175006
rice,10.661968280161348
coconut,11.91881943205324
muskmelon,11.849930923931955
lentil,12.957825450999511
cotton,14.777773118933313
cotton,13.672066251271085
grapes,11.484543160713365
apple,11.918813817719636
coffee,16.0808770902466
mango,14.98932746511072
mango,14.417161655084218
grapes,13.544942261212068
maize,13.204394702337009
apple,12.173988951601617
grapes,13.014679837429007
orange,14.78590010604292
maize,12.942356125249033
chickpea,8.705671445171474
watermelon,10.508347712674787
chickpea,9.802843214327668
rice,16.16071843675869
mango,13.392299940570012
lentil,13.062473322727095
banana,18.596862394790257
lentil,13.19263589132887
apple,16.91879388395009
banana,9.94754456350617
chickpea,17.964367432755743
jute,14.93757533510507
rice,13.25825441515229
coffee,8.302543805521376
orange,16.0446711050943
watermelon,7.707981090375714
grapes,11.839533705918416
cotton,9.554594285211111
chickpea,14.1147524636021
cotton,13.271019193400418
muskmelon,16.723524510947446
mango,19.42541552388232
coffee,15.289406850970732
coffee,13.544435476360476
apple,8.028933590520804
apple,18.0069515335116
lentil,13.884554184102068
mango,11.416563629128955
grapes,12.31976785896337
cotton,12.709285898871563
muskmelon,13.002743320610689
orange,10.083313966999768
cotton,12.89918944472183
watermelon,14.129670467490934
mango,19.46199482585621
rice,15.911933854114862
mango,15.693861187057855
grapes,7.282859837321703
mango,12.623800403726197
muskmelon,14.144276530015864
cotton,11.239240897156357
lentil,20.00015480475251
rice,16.08713102938549
cotton,7.198330372466953
grapes,15.794067871420104
banana,10.445762882676696
apple,15.948237798444856
coffee,11.833907604313646
lentil,16.956150390496983
lentil,10.275628563417142
maize,14.310890708126257
coconut,5.954282903008327
watermelon,9.7822112285187
banana,12.93692981775335
maize,14.25762778749578
watermelon,14.830375848299818
maize,17.174864855790215
lentil,12.35829310826175
cotton,11.629589316020212
rice,11.543170231153848
banana,15.101354475977216
grapes,16.803171905975645
rice,11.67740592396002
muskmelon,12.04951836112962
orange,12.37375340572814
cotton,12.37673054195509
watermelon,12.223012798509291
mango,10.34275719881384
coconut,8.199802139596045
muskmelon,18.78123586161728
orange,13.749052959964349
muskmelon,16.458205239102735
watermelon,13.292642055033872
muskmelon,11.291807634450125
coconut,13.834869531351424
watermelon,17.45004555272344
orange,16.54827030051677
muskmelon,8.196195678770676
chickpea,12.81417098260603
chickpea,16.270852837081858
orange,9.988828806170355
maize,8.8705319733002
maize,10.442241118063354
grapes,14.357061449912376
chickpea,14.924582262032354
watermelon,11.85044064203969
coconut,12.082661065730656
muskmelon,10.369112435205691
rice,13.265640073119446
apple,15.352193212230494
watermelon,11.89758860993876
cotton,12.930931204667091
muskmelon,12.7920323488045
apple,13.87211669958973
grapes,9.615614245426348
apple,14.730142763652228
cotton,14.116618262649975
apple,13.980897800361925
maize,13.560270024505646
watermelon,8.369687393619413
grapes,17.853282424102176
coffee,19.26560050803532
coffee,15.13051592394085
watermelon,19.330420301284644
rice,11.112147366168552
coffee,9.215869974523178
grapes,13.25584148797296
rice,17.339117996329485
lentil,8.04999648882797
watermelon,11.552632572094405
coconut,15.472934740622422
mango,10.87302987362272
chickpea,6.997550644360302
jute,17.55039534489642
coconut,7.462371248633802
grapes,13.69068064219472
jute,14.416952411012751
watermelon,11.60019393822274
watermelon,13.970339927281344
mango,12.259923381514986
lentil,14.707702961345737
coconut,8.67707475743357
coffee,9.053853356148904
coconut,14.457287841624286
cotton,14.52298207289993
chickpea,9.920517710223075
coconut,14.300290020444065
muskmelon,12.01970705725699
banana,10.14452859062182
banana,11.312837407013816
mango,10.045974178915689
watermelon,14.875675640239804
lentil,18.715714551544472
chickpea,19.964949176305645
rice,13.084842720595802
banana,8.711764745707631
muskmelon,14.367043059918094
apple,15.4867264797278
mango,14.536576485301334
cotton,11.107597224852377
coconut,13.300650532654505
lentil,13.702529773906498
chickpea,11.221247125733024
chickpea,16.475351410919238
lentil,14.834495471062391
cotton,15.023128639644732
chickpea,8.503867752380716
banana,12.387520542317173
jute,14.57446516573859
watermelon,9.820091359110108
coffee,13.218663982695055
jute,13.358603149760343
muskmelon,15.346498699751333
rice,14.730061904293995
jute,16.476348411235445
apple,11.14639824312934
coconut,14.460674835807987
jute,9.856552271656415
jute,8.257460964207501
cotton,10.099393904699207
chickpea,10.251824043437685
lentil,15.855359575962089
grapes,16.144676208762437
mango,17.844835829866874
orange,15.33771359860561
cotton,18.02959840838343
coffee,9.459365925174096
lentil,15.237512101674664
muskmelon,13.544756021149595
mango,10.095558707895911
muskmelon,18.4085805944574
chickpea,10.674624641201149
maize,13.208689342672256
banana,10.694748409072368
watermelon,7.710498583773281
chickpea,9.30921708208231
banana,14.68066039652548
grapes,18.227598238288625
mango,9.57477256375057
banana,10.54414140667191
maize,13.052971741430015
grapes,11.550650519730857
banana,11.06093024591105
watermelon,10.472703930878488
coconut,11.21868011083039
maize,6.947018777894326
cotton,17.91344329328524
apple,13.996909846108794
rice,10.465599265646928
watermelon,14.895592644978784
apple,11.644315192142994
grapes,13.104789212428052
apple,10.677707242021864
cotton,14.70295652173913
banana,14.084725992404238
mango,12.897593450935236
rice,5.241835224008855
apple,15.302766011568364
maize,15.452599404168753
lentil,18.593536661986143
maize,14.20605232895992
lentil,13.219853328298916
orange,14.198485284099888
cotton,11.700481887840043
mango,12.62655331898821
lentil,9.328541540122831
banana,17.495385905024023
lentil,6.903974651693771
mango,10.452987711047054
maize,8.684259883590258
watermelon,7.93666249776666
coffee,20.06640286848508
orange,8.914359468165522
cotton,8.924271793101616
apple,17.644536808418497
mango,11.912188872620792
muskmelon,13.296570259727906
banana,6.934232433761777
lentil,15.412764120693907
grapes,8.582238840299361
apple,13.639931004743424
watermelon,8.803162456306719
mango,16.060238571095322
lentil,17.099494310419132
lentil,10.028096065134903
apple,18.50629570986956
orange,12.847414536479963
cotton,16.408881690373377
maize,15.254753201135458
banana,13.452724605661096
apple,12.879631228729618
mango,8.933080661480535
muskmelon,14.049850443342931
cotton,11.047017851850164
apple,12.099295851436814
mango,7.154132644868009
cotton,9.4016043628742
mango,14.360473343996226
jute,14.776733899170148
chickpea,9.474952468436904
apple,12.508700197515765
chickpea,10.019172452498848
rice,18.93984689908776
jute,14.31103149862746
watermelon,16.53042759259942
coconut,13.760450115879708
jute,14.060565282794895
lentil,15.997433519711205
rice,19.091798858274096
orange,14.289587922155938
muskmelon,13.633909248944548
watermelon,12.67632342948916
chickpea,18.25726546090804
rice,15.076489994158008
jute,14.03085370527754
mango,11.524093069040664
cotton,14.809289067858955
grapes,10.835659358079337
lentil,15.420891812108342
watermelon,13.025153857571848
coffee,12.323917919546863
rice,11.3947953830947
muskmelon,11.324987142154123
grapes,13.628830893130928
banana,18.426625241952387
maize,12.782080311619218
grapes,13.220097482422972
lentil,11.4285878962536
mango,12.212675948004
maize,16.33229574223245
maize,15.851729731167069
mango,17.107658017578537
coconut,13.830624813747889
coconut,9.587926615747673
mango,11.73575756727634
maize,10.25828598430012
apple,9.1182904033614
orange,9.212569363131903
coffee,8.337587167791936
jute,14.679162433079616
muskmelon,11.928146044106851
lentil,11.679193529894254
coffee,10.411821390751852
watermelon,7.531093285661218
orange,14.854736621036803
coconut,17.800054635973886
mango,11.565594823651544
maize,9.447544199991183
jute,13.112466577540106
coffee,9.839879212746744
chickpea,11.060833496222878
muskmelon,10.52442515506374
jute,12.749913711147308
coffee,14.812589925279974
mango,14.10223644555844
watermelon,14.037226646441663
coconut,7.761050417316956
coconut,12.41854923644023
orange,10.615895476395908
jute,17.882367801292446
apple,11.3631511788058
muskmelon,12.950199051142686
orange,13.964321247846971
muskmelon,19.51100057644942
orange,11.696460058664748
orange,10.372159748437712
jute,14.54460586029992
mango,17.417589513205723
lentil,16.546703393721085
rice,8.010690620209573
cotton,16.446552001285966
watermelon,14.634156127954304
banana,14.352562435686297
orange,10.208953149366058
maize,17.00230598182667
lentil,14.266247042542744
cotton,14.700003790032216
chickpea,14.562601085297096
maize,18.212331211148047
lentil,11.1916137460067
cotton,10.439031870075016
apple,11.563611111111111
grapes,12.12885960918408
banana,11.728695209479222
grapes,11.048106501106652
cotton,14.58508484225099
jute,13.469721510229114
cotton,16.3072956609966
coffee,15.523791053603802
coffee,14.473598970771151
banana,11.750283388523435
lentil,7.538780107669587
muskmelon,13.308873430889337
cotton,12.040507586436606
rice,12.213890989471237
banana,13.943800887006024
rice,16.741114814901756
grapes,12.650688918063253
cotton,10.501110328657282
grapes,9.471840291076216
grapes,16.143328009905794
jute,7.900218931746775
orange,11.99214664615964
lentil,15.35469454592821
rice,11.56458043133676
maize,10.622853604921302
coconut,12.800413063282292
apple,12.584941627171466
mango,14.17864386106738
watermelon,16.326643179680637
rice,10.273440433737449
maize,11.97756018376404
grapes,9.363288500528284
mango,14.85521547575226
jute,11.306241140078296
chickpea,10.824362389100736
banana,17.307154662387124
rice,11.377563357038111
apple,12.17785184767128
jute,13.961585475169906
muskmelon,10.928344596450744
grapes,13.558990911407458
chickpea,9.817658531944248
banana,12.862799055653298
chickpea,12.075148837006267
cotton,7.912814001828837
orange,17.67731116594399
muskmelon,16.952332334904224
jute,14.599370179235336
chickpea,15.03923744355572
rice,16.177200967145495
mango,16.45561619096227
jute,13.171126050601384
mango,18.147234083722896
apple,11.578734303147044
watermelon,14.773384296968889
orange,14.655539848957847
jute,15.055890722307618
coconut,16.633365331870543
muskmelon,12.383737927891609
cotton,12.07017404749633
watermelon,17.799335382713082
rice,18.69568870249711
jute,7.386538855620574
watermelon,11.788609416083744
jute,12.600231452520957
mango,13.04570934525792
watermelon,12.914824289825289
banana,11.753012819965324
cotton,19.19329535110712
lentil,12.006946433686624
mango,14.518389768968024
grapes,13.583698630136986
maize,17.678274175491403
apple,10.549709991013808
muskmelon,11.367273954116062
rice,12.412827008071082
rice,16.881763613790902
maize,13.920309793131558
muskmelon,11.730886572603447
jute,10.562827669791483
banana,15.1321093157557
muskmelon,14.856603857336262
watermelon,11.21549161032344
cotton,10.763393909755395
muskmelon,11.234125170560096
jute,8.99587977269308
cotton,12.051836145596983
chickpea,14.131603231164554
jute,12.821896063165424
coffee,14.182220217424812
coffee,9.074557315936628
grapes,8.540058879962505
coconut,14.374776821944488
rice,11.928354119333418
orange,12.055821783289378
grapes,18.80719906888341
maize,16.777683640627988
lentil,11.998550230257548
coffee,19.09422676131481
rice,11.045161797046813
grapes,12.530724801710278
jute,18.679171782255903
watermelon,13.958441664790058
chickpea,12.42154070782815
mango,7.924275513144833
banana,13.203361688303875
jute,14.277099793049947
lentil,13.173526546517293
banana,8.64899937572249
chickpea,12.317809021675457
banana,14.698199996805672
rice,12.42285826308567
banana,7.706553445969162
chickpea,13.264305177111718
apple,8.253432772761924
cotton,19.128204873567785
lentil,11.125313013688109
chickpea,11.758345139123463
jute,7.80829188327758
muskmelon,13.28391060982282
grapes,15.79793178595626
cotton,12.862801211065488
grapes,12.631542687238248
grapes,13.818892595962655
coffee,12.325576153965134
lentil,15.24436481121236
coconut,15.604086492462738
coconut,10.006950632685797
maize,11.911127545890428
apple,16.028602328926784
chickpea,12.212771535465007
coffee,14.79256176853056
grapes,12.4443904592331
rice,8.439119612056313
watermelon,13.397763909575971
jute,15.663470633610352
maize,12.456606996014928
rice,9.995292690674908
muskmelon,12.197608713284763
watermelon,14.613725490196078
mango,11.70117673896926
mango,11.78113427150566
muskmelon,12.828372698615745
cotton,9.607147700235462
cotton,13.377091528209943
rice,11.362252174086484
grapes,8.358638743455497
coconut,13.32148586283204
orange,10.23014477392624
lentil,8.57344448350324
coconut,18.67493676526124
maize,17.58360090116691
jute,9.353107036592776
muskmelon,13.742407803903872
muskmelon,10.382737188341
apple,6.828999396823269
jute,11.700427270107385
orange,8.291005940172326
muskmelon,14.891341897012634
coconut,12.700579228470414
cotton,16.12222479964681
chickpea,15.26177993018948
coffee,11.607823480921574
grapes,13.878580748022916
lentil,6.875900197890528
grapes,11.306517809609884
apple,14.787699688788775
mango,12.38141729114575
orange,9.605010784801726
muskmelon,10.00892788719442
mango,13.051230210403672
orange,11.891896997229503
lentil,11.710238565530142
rice,11.315486943668912
rice,13.191460052168257
jute,10.616921281450097
muskmelon,13.711707176758232
mango,13.44168283979215
muskmelon,14.927546811969412
jute,12.400560618873124
muskmelon,15.99678205157084
chickpea,9.94668595616996
apple,11.372037658262094
jute,13.849222797927462
lentil,14.13472786556308
cotton,16.099629288438514
watermelon,13.797171909755324
apple,19.447822775168213
cotton,11.9574278282926
watermelon,8.026433182573737
jute,16.236427265025615
coconut,13.327980291491054
lentil,6.939939701311146
rice,17.453512489854813
apple,7.1153321933933045
grapes,12.815708975341222
banana,13.675118121030623
apple,13.44582411606286
cotton,13.893430966068372
mango,15.095416360773148
orange,12.92506417608826
grapes,11.54399740515995
watermelon,14.708699252004443
rice,17.67523133867983
jute,8.937320303666613
coffee,17.757700293454544
banana,10.010935628911634
muskmelon,13.8092059518843
cotton,18.076747060073
banana,16.106641116768234
chickpea,12.355754362121642
muskmelon,19.933588157054828
muskmelon,10.445963640157542
maize,14.7851375825203
muskmelon,16.056318429304888
coffee,15.598273871467104
watermelon,12.913544559295108
maize,16.609305508039686
grapes,17.518640939746668
watermelon,13.555177792888284
maize,12.244344347093667
grapes,17.489286437264326
banana,14.24654284086019
coconut,11.363965072893023
banana,12.3174435949569
orange,15.026439782342024
maize,10.301457294691284
apple,9.032429339630418
watermelon,19.62171071811409
grapes,16.433111023930955
apple,11.189389275581764
coconut,12.423309655353856
coffee,8.67851655962725
mango,15.173001372122233
coffee,10.781701436867683
banana,7.677707775304636
muskmelon,16.32821279447394
mango,17.989707371759444
watermelon,12.168854308962404
muskmelon,11.34901611754806
watermelon,15.44451467268623
coconut,17.37700780855675
chickpea,13.542148910963272
rice,9.086896782841825
rice,14.082836111753652
lentil,16.532968356306505
chickpea,13.40230589421352
maize,8.507010432586883
coffee,11.487513281919451
coconut,15.60024522329922
coffee,13.31069419697446
mango,8.380623730908448
cotton,16.781494513018508
rice,12.734235348048951
maize,13.117436861360474
maize,11.432412405229163
jute,8.605739523723576
grapes,11.355259728370328
rice,13.451260254428725
muskmelon,14.696863247759891
banana,15.81635501711878
rice,7.39423616567516
rice,10.77074222254826
muskmelon,13.220770685896015
apple,9.708576906449126
rice,13.429243118774307
banana,12.390517654577408
jute,12.316144649013422
banana,14.121291893847388
jute,18.76431844580882
cotton,12.164826770799982
coconut,13.04513894299586
jute,8.54704193235083
coffee,9.132796662901445
watermelon,12.224053775137364
grapes,18.976688501754847
grapes,16.293756397134086
coconut,13.686635820007035
mango,7.802584913381531
chickpea,19.770431447746883
coconut,10.352652550465963
watermelon,11.546753708310732
orange,13.469558846081757
cotton,13.019526046413798
mango,12.997541893433398
apple,12.546630015817197
jute,14.167812442197423
grapes,6.576777251184835
coconut,13.476692296129109
apple,13.738176274042374
mango,9.44611947524226
chickpea,10.218867978329056
watermelon,16.828326442883203
cotton,9.358076568720444
coconut,15.099313342415575
rice,18.218994836182336
coconut,15.775764712917834
coconut,15.459548854829714
cotton,14.74135977019233
apple,12.415136889582058
maize,8.236127425944842
muskmelon,10.95480537720706
watermelon,7.181477985219665
jute,11.18391740960966
banana,10.081822525174058
watermelon,14.715948492846488
muskmelon,11.396788237752276
grapes,11.649075370985276
coffee,13.379202621685566
rice,11.6306412490178
maize,15.23453745088764
banana,15.974649540054063
orange,12.10592117822111
orange,10.750728665172248
watermelon,15.99370199461889
coffee,13.186458822082423
banana,14.04881623917131
muskmelon,10.366519531549
mango,16.59286157007943
mango,12.119493294788406
apple,14.633825183297374
jute,14.191870983099262
mango,9.533726448661886
jute,19.585165562913907
mango,8.296476614457177
chickpea,12.749395956326504
watermelon,14.115081228284346
rice,10.15121933669523
lentil,13.689857830838886
orange,11.43495769578199
coconut,13.26812782213303
coffee,9.039420861766
banana,13.237082944763053
muskmelon,11.533241492825706
jute,15.815404738956827
lentil,15.630900446231273
apple,11.60623340369034
watermelon,15.28509572859303
watermelon,10.210288075220062
watermelon,13.951507072842812
watermelon,12.44813293714632
chickpea,16.418236455739674
coconut,10.915567091205409
cotton,8.577519228854753
mango,12.0918275984194
coconut,17.933973357918305
apple,10.59923038807418
jute,19.35838005018261
muskmelon,13.074127951179458
banana,17.45267142211655
coconut,12.839730037870323
jute,15.014113489307912
orange,12.281746850199523
apple,16.433142640934296
jute,14.558636356440658
lentil,8.82593369989277
orange,13.179002311452145
rice,13.672401197749002
rice,11.40270235671604
chickpea,15.152629166207651
lentil,13.583020560610777
mango,15.065151030419369
rice,9.746590849683717
lentil,13.780269190222851
muskmelon,10.80563777679625
watermelon,13.459481205173187
banana,16.472837936046513
chickpea,12.862610439487671
coconut,19.77013596012623
muskmelon,17.119449335681125
grapes,12.488487242495925
banana,16.912603594876764
chickpea,8.932409644273118
maize,8.34970345748495
maize,14.366964553920097
jute,10.009280975828316
rice,8.794063305563853
rice,8.267852244128767
rice,6.527255746693579
muskmelon,17.526010447509687
orange,18.631317315658656
apple,11.892215721840431
mango,12.439709266430937
watermelon,14.03603141555752
orange,11.925155042052502
coffee,14.341097788686248
rice,12.13559598728033
apple,9.159210397122228
grapes,15.062778893106683
banana,13.545785065050792
muskmelon,15.20856818492994
orange,13.76095777450065
banana,13.22212199157719
banana,12.257469203302255
coconut,11.709559324674316
watermelon,16.753346591826848
coffee,15.039010481506766
grapes,12.583000803971174
coconut,13.20443842775648
coffee,15.833235267972418
coconut,12.576791587679644
coffee,14.984564151028303
orange,15.3084898136736
apple,15.73261789266175
rice,15.23640314297002
grapes,13.848966089725325
grapes,8.213861885336412
watermelon,14.46767995117798
apple,15.0440322410334
grapes,12.33409046112837
muskmelon,13.156975641081775
banana,15.263853129923527
maize,8.489843397096376
orange,10.253501345051546
apple,17.264759381105296
maize,13.029979857461583
chickpea,12.707525131074576
chickpea,10.707837911430529
orange,15.11547841510151
mango,16.126831686235633
watermelon,15.347383472245983
rice,16.83342051850767
rice,13.90195652379288
apple,10.86172237473359
grapes,11.42625739887745
banana,11.71099138569018
maize,15.60886632061294
maize,20.351341309578387
chickpea,11.016786017800555
coconut,13.044145409596585
maize,18.03983162113604
chickpea,17.681661253345517
coffee,13.596536524464298
banana,7.670436498387795
lentil,17.868670328130964
orange,11.051694827764203
coconut,8.71682097716386
coconut,19.15944884171003
banana,17.98080696648202
chickpea,11.454910949471795
maize,15.306119464820998
rice,10.954636591478696
coffee,17.663438556478972
mango,7.888032527310053
muskmelon,13.529902891468764
watermelon,13.364073918707088
apple,14.805840875444511
banana,9.789732445046136
banana,16.603669861541615
muskmelon,10.405559216971554
banana,14.953475469805287
chickpea,15.784510079699954
coconut,9.621295835003352
coconut,17.995728627548793
banana,18.78880247405004
coffee,14.707699170545991
jute,14.106470441944497
coffee,11.68097043504902
orange,13.88973077543124
chickpea,13.615485123380743
jute,8.57836007772903
jute,10.42277833360773
apple,14.413500167392032
cotton,8.471868154018342
rice,16.758852680875094
coffee,16.374151110527873
coffee,14.54987919702832
mango,7.926653894714264
apple,8.94967115476896
grapes,9.699090628016586
apple,15.254045364654417
mango,12.092584929327938
apple,12.727134966927462
grapes,9.805550415770274
chickpea,6.65555579542756
rice,7.489959215993269
lentil,8.500209169641028
muskmelon,10.049801689946545
banana,15.505988016942048
banana,17.493233410942956
mango,11.370627690022069
coffee,9.46011491920608
banana,13.751703928557216
lentil,14.042249015966664
chickpea,15.302851694547975
grapes,14.919296326679428
rice,13.497801257413649
maize,10.405468090296672
banana,17.147309938498115
watermelon,14.35989724070469
rice,13.990202664559105
coffee,13.58512614678899
orange,14.70191506217952
cotton,9.519902319902318
orange,11.900219143220696
mango,6.289663086531394
banana,11.653059545073894
orange,8.976253740008039
jute,13.837947368421052
rice,12.61869052596371
grapes,16.090000849939344
chickpea,12.96368524584994
coconut,6.809635373700709
chickpea,14.943763328007702
orange,15.015448092934156
rice,12.584156040903926
mango,11.048165371350722
mango,11.641323818970497
coffee,16.33707524970792
mango,14.314605234928123
maize,11.353863733503134
lentil,10.631010547852098
mango,16.614016444959926
banana,16.169526957609328
orange,13.238129357087528
coconut,11.595939565627951
muskmelon,13.322938735783117
jute,14.129167810850788
grapes,13.136996001493186
maize,12.889064842202297
orange,17.68855353186
grapes,6.674594048587111
mango,15.326703438148671
mango,11.52623518143704
watermelon,15.416776731282768
grapes,12.029817849777231
maize,15.96421103802925
rice,17.128097693740152
chickpea,14.986994756137175
grapes,11.692667468258984
jute,16.902174476959953
orange,15.693686210441294
grapes,11.37580021196799
muskmelon,15.557535173103345
coffee,15.923608471188397
mango,13.819279804790712
orange,8.032728964302724
coffee,7.294555993015697
coffee,15.39600088886463
banana,14.833074720879743
lentil,19.34323051385565
muskmelon,10.889957563591086
muskmelon,18.4067775974026
maize,10.323364149447736
lentil,17.148741115176104
coffee,17.808837906537182
jute,13.072402415148073
grapes,12.01880826473314
watermelon,13.945678697599885
banana,10.967429161777774
lentil,14.032647231790309
grapes,14.520318348208775
muskmelon,21.831452735253183
grapes,7.717157214644652
orange,12.830115530743583
chickpea,17.815313717172497
maize,12.859603085379703
grapes,9.836524118379089
rice,13.298662203330643
apple,12.329185589843089
jute,15.761921161017424
cotton,11.795629593189409
lentil,11.574587595340862
chickpea,9.817626207065151
watermelon,13.376153310404744
watermelon,17.88024103896104
apple,15.534100769364262
maize,5.958029391608925
maize,13.306421649846865
watermelon,17.66759392386072
grapes,11.88337834824194
mango,15.368572361973207
watermelon,10.427892258708027
cotton,8.079094821578293
banana,14.65730098104624
banana,12.515743732836295
rice,8.227365423833161
muskmelon,11.844717232107104
grapes,12.73501773938686
rice,16.936893161331795
banana,13.7099612712154
lentil,14.715732336853844
banana,15.498474925989056
coffee,6.484364687663992
orange,14.799817045281292
coffee,11.98076572529719
cotton,17.465474395740507
jute,11.253832111889611
lentil,12.442382754678652
chickpea,11.256087972195315
grapes,13.29879723774823
muskmelon,11.918369595673076
rice,13.112083086053412
cotton,14.302413262918645
lentil,12.130388094395878
orange,12.661115785811996
apple,15.583922570348523
maize,17.050802989842524
coffee,11.472274735602632
orange,13.821387015110774
apple,10.118136125587531
coconut,9.3904988538228
banana,12.848820387269086
apple,14.71798462546928
lentil,15.240913859827977
mango,7.2654304912782175
grapes,13.208889109599244
rice,16.135944128297982
cotton,13.743581310316424
cotton,11.188831375874845
coconut,14.415107556221646
jute,10.5774763835436
chickpea,12.64831892411143
apple,10.532720220663837
mango,14.332900648467792
muskmelon,9.95639718367456
watermelon,13.173511180855236
mango,12.493602399217808
coconut,11.20377916473238
watermelon,14.104052950357016
chickpea,10.759654702407996
mango,10.278576229954226
mango,16.153795723183123
chickpea,7.304862252295795
rice,17.95078833653076
grapes,13.24717696992896
